x,y
0.031697869300842285,1
-0.18240737915039062,0
0.24469512701034546,1
0.30963265895843506,1
-0.12149548530578613,0
-0.452972412109375,0
0.20737463235855103,1
-0.14149105548858643,0
-0.20196431875228882,0
0.022443950176239014,1
-0.04321169853210449,0
-0.27907443046569824,0
0.23148906230926514,1
-0.1087801456451416,0
0.4800373911857605,1
0.08956557512283325,1
0.3808472752571106,1
0.3161267042160034,1
0.02423757314682007,1
-0.494579553604126,0
0.4957764744758606,1
-0.16731417179107666,0
0.31862872838974,1
-0.43127983808517456,0
0.3310130834579468,1
0.28012222051620483,1
0.019765496253967285,1
0.47824305295944214,1
0.12111693620681763,1
0.034126460552215576,1
0.11113625764846802,1
-0.2765875458717346,0
-0.24458324909210205,0
-0.10172420740127563,0
-0.24748766422271729,0
0.27810585498809814,1
0.3514612913131714,1
-0.2712247967720032,0
0.3856375813484192,1
0.39369070529937744,1
-0.36737608909606934,0
-0.4995688199996948,0
0.029194653034210205,1
0.22510170936584473,1
0.20361310243606567,1
0.35241639614105225,1
-0.4765077233314514,0
-0.13188475370407104,0
0.07883399724960327,1
0.4103936553001404,1
-0.4500877857208252,0
-0.31053221225738525,0
0.3536542057991028,1
0.08701896667480469,1
0.32838958501815796,1
-0.10947901010513306,0
0.16230660676956177,1
0.4361336827278137,1
0.33732426166534424,1
-0.13949579000473022,0
0.272786021232605,1
0.16035586595535278,1
0.316133975982666,1
-0.2689083218574524,0
0.39947211742401123,1
0.4056207537651062,1
-0.3464887738227844,0
0.41598230600357056,1
-0.21143656969070435,0
-0.3165013790130615,0
-0.18032443523406982,0
0.27094924449920654,1
-0.32233256101608276,0
-0.47329461574554443,0
-0.05791831016540527,0
-0.13607823848724365,0
-0.2565455436706543,0
0.06413286924362183,1
0.3595205545425415,1
0.10086369514465332,1
0.18094247579574585,1
0.33391761779785156,1
-0.45209991931915283,0
-0.30605918169021606,0
0.2852689027786255,1
-0.4117200970649719,0
-0.2978143095970154,0
-0.38423454761505127,0
0.46253693103790283,1
-0.408608078956604,0
0.28761565685272217,1
0.013363063335418701,1
0.45886653661727905,1
-0.4351704716682434,0
0.00828862190246582,1
-0.11070722341537476,0
0.22791701555252075,1
0.12524950504302979,1
0.35766541957855225,1
0.2261325716972351,1
0.059722185134887695,1
0.10811322927474976,1
0.18889516592025757,1
-0.041154682636260986,0
-0.15047091245651245,0
-0.4343005418777466,0
0.3835093379020691,1
0.06390821933746338,1
0.2998744249343872,1
0.17634087800979614,1
-0.14514034986495972,0
0.37902820110321045,1
-0.06792956590652466,0
0.08692008256912231,1
-0.25920218229293823,0
-0.15463614463806152,0
0.46029287576675415,1
0.3659329414367676,1
0.2676752805709839,1
-0.14511460065841675,0
0.23485130071640015,1
-0.11707013845443726,0
0.09631580114364624,1
0.4080970883369446,1
0.45842403173446655,1
0.45432519912719727,1
0.2110397219657898,1
-0.1317564845085144,0
0.42525601387023926,1
0.4728547930717468,1
-0.16975855827331543,0
0.27435022592544556,1
0.1685124635696411,1
-0.11244708299636841,0
0.24543875455856323,1
0.4722168445587158,1
-0.16403073072433472,0
-0.1683078408241272,0
-0.021031618118286133,0
0.39818423986434937,1
0.1812746524810791,1
0.14155125617980957,1
-0.35459309816360474,0
-0.008543610572814941,0
0.08102238178253174,1
0.20127296447753906,1
0.3184835910797119,1
-0.29249370098114014,0
-0.4477613568305969,0
0.34457337856292725,1
0.4988459348678589,1
-0.35008561611175537,0
0.20941096544265747,1
-0.18912804126739502,0
-0.03327518701553345,0
-0.021318793296813965,0
-0.2298208475112915,0
-0.10920661687850952,0
0.11828356981277466,1
-0.03892940282821655,0
0.2746514081954956,1
0.10854101181030273,1
0.23588895797729492,1
0.39314520359039307,1
-0.3005225658416748,0
-0.05230998992919922,0
-0.025097787380218506,0
0.10465705394744873,1
-0.23038417100906372,0
-0.458731472492218,0
0.006381571292877197,1
-0.42456144094467163,0
0.004730522632598877,1
0.3507264256477356,1
0.030387282371520996,1
0.0835120677947998,1
0.06402164697647095,1
0.468131422996521,1
0.14259064197540283,1
-0.12212598323822021,0
0.3866991400718689,1
0.17236334085464478,1
0.05189633369445801,1
-0.12793081998825073,0
0.18469345569610596,1
0.4149690270423889,1
-0.43174225091934204,0
-0.07492625713348389,0
0.4950264096260071,1
0.10978639125823975,1
0.030599236488342285,1
-0.39759397506713867,0
0.4156898260116577,1
-0.46793466806411743,0
-0.0052359700202941895,0
-0.28099048137664795,0
0.3971114754676819,1
0.42699652910232544,1
-0.08704417943954468,0
-0.20691877603530884,0
-0.2946634292602539,0
0.38666844367980957,1
0.49929922819137573,1
0.4972578287124634,1
0.277219295501709,1
-0.4749402403831482,0
-0.23910266160964966,0
-0.016676366329193115,0
-0.2773551344871521,0
-0.23293721675872803,0
0.009625017642974854,1
0.2632433772087097,1
0.1660347580909729,1
0.307167112827301,1
-0.07721966505050659,0
0.04830259084701538,1
0.050204336643218994,1
0.15746593475341797,1
0.2179301381111145,1
-0.4961944818496704,0
0.13069379329681396,1
0.2501611113548279,1
0.15661245584487915,1
-0.06911277770996094,0
0.037207841873168945,1
-0.16188275814056396,0
-0.23797303438186646,0
0.2901015281677246,1
0.12807488441467285,1
0.48615652322769165,1
-0.1979219913482666,0
0.1273937225341797,1
0.21562278270721436,1
-0.19859695434570312,0
0.13227605819702148,1
0.09357208013534546,1
-0.0512925386428833,0
0.19277900457382202,1
-0.4319339990615845,0
0.40886491537094116,1
0.004149973392486572,1
0.40138351917266846,1
-0.3073013424873352,0
0.07988744974136353,1
-0.45024943351745605,0
-0.03260856866836548,0
0.32335615158081055,1
-0.13740098476409912,0
-0.2855244278907776,0
-0.49748826026916504,0
0.2090042233467102,1
-0.039333879947662354,0
-0.032116591930389404,0
0.4615495800971985,1
-0.16349917650222778,0
-0.2661222815513611,0
0.4393033981323242,1
0.47649574279785156,1
0.41606974601745605,1
-0.050234198570251465,0
-0.3970390558242798,0
-0.1702343225479126,0
-0.4540897607803345,0
0.39697206020355225,1
0.18567317724227905,1
-0.02486872673034668,0
0.13727784156799316,1
0.027471959590911865,1
-0.11408340930938721,0
-0.35360145568847656,0
-0.34484541416168213,0
-0.4151211977005005,0
0.28859996795654297,1
-0.026857495307922363,0
0.009118378162384033,1
0.20157521963119507,1
-0.20295774936676025,0
-0.4746679663658142,0
-0.312455415725708,0
0.4455532431602478,1
0.21087312698364258,1
0.02405869960784912,1
0.03296542167663574,1
-0.21247732639312744,0
-0.116871178150177,0
0.28449392318725586,1
-0.03766477108001709,0
-0.2594183683395386,0
0.18657660484313965,1
0.30071985721588135,1
0.36897414922714233,1
0.07017910480499268,1
-0.4686920642852783,0
-0.37691473960876465,0
-0.23789536952972412,0
0.49601686000823975,1
0.015100061893463135,1
-0.49194425344467163,0
0.4468161463737488,1
-0.4418792724609375,0
-0.16941946744918823,0
0.36405277252197266,1
-0.3949890732765198,0
0.10393393039703369,1
0.3704061508178711,1
0.28325146436691284,1
-0.25486642122268677,0
-0.02701270580291748,0
-0.4738861322402954,0
-0.2837483286857605,0
-0.3448362350463867,0
-0.0009230971336364746,0
-0.2567896842956543,0
-0.4271353483200073,0
0.0007743239402770996,1
-0.47678303718566895,0
-0.3715550899505615,0
-0.4463946223258972,0
-0.07614237070083618,0
0.1911647915840149,1
-0.0064858198165893555,0
0.2537553906440735,1
0.21687644720077515,1
0.28648704290390015,1
0.20507925748825073,1
0.1719045639038086,1
0.4514726400375366,1
-0.10544151067733765,0
0.31328338384628296,1
0.15105527639389038,1
-0.2769917845726013,0
-0.48618972301483154,0
-0.4518921375274658,0
0.06299710273742676,1
-0.0544811487197876,0
-0.0007073879241943359,0
0.10076308250427246,1
-0.4872249364852905,0
-0.2507680654525757,0
-0.2075548768043518,0
-0.1492258906364441,0
-0.4835543632507324,0
-0.32651597261428833,0
-0.07175099849700928,0
-0.27885138988494873,0
0.1848868727684021,1
0.08103400468826294,1
-0.3639630079269409,0
-0.03680610656738281,0
-0.3090704679489136,0
0.01492321491241455,1
-0.3374277353286743,0
0.36807262897491455,1
0.2065228819847107,1
0.08239877223968506,1
-0.18693667650222778,0
-0.05103081464767456,0
-0.33833056688308716,0
0.39947080612182617,1
-0.07277196645736694,0
0.39021211862564087,1
0.27063286304473877,1
0.2347283959388733,1
-0.41388916969299316,0
-0.10797899961471558,0
-0.03523218631744385,0
0.08924537897109985,1
0.2887096405029297,1
0.34497183561325073,1
-0.13493996858596802,0
0.39297425746917725,1
0.2995714545249939,1
-0.45410168170928955,0
-0.15464049577713013,0
0.046686530113220215,1
-0.34917694330215454,0
0.03573364019393921,1
0.3334396481513977,1
-0.3938896059989929,0
-0.31073975563049316,0
0.49012595415115356,1
0.062209367752075195,1
0.3675767183303833,1
0.17462998628616333,1
0.3358968496322632,1
-0.008258640766143799,0
0.1447351574897766,1
-0.036002278327941895,0
0.3231152892112732,1
-0.3047637939453125,0
-0.21540647745132446,0
0.030463814735412598,1
0.4149169325828552,1
-0.2925199866294861,0
-0.4404860734939575,0
-0.28682011365890503,0
0.24173420667648315,1
-0.47014564275741577,0
-0.008026838302612305,0
-0.17526602745056152,0
0.20481979846954346,1
0.4404348134994507,1
0.16638362407684326,1
0.06536757946014404,1
-0.11591023206710815,0
-0.4918901324272156,0
0.2783429026603699,1
0.21031689643859863,1
-0.361724853515625,0
-0.06561142206192017,0
-0.0992816686630249,0
-0.4973675012588501,0
0.26203131675720215,1
0.29846853017807007,1
-0.37998509407043457,0
0.4707946181297302,1
-0.3330145478248596,0
-0.002070128917694092,0
-0.2226269245147705,0
0.02667027711868286,1
-0.30523109436035156,0
0.4886953830718994,1
0.37589913606643677,1
-0.3196372985839844,0
-0.25942355394363403,0
-0.42962461709976196,0
0.3393673300743103,1
0.454862117767334,1
-0.16413360834121704,0
0.2656175494194031,1
-0.2017425298690796,0
-0.044279515743255615,0
-0.1161755919456482,0
0.18475890159606934,1
0.49728500843048096,1
0.06316429376602173,1
0.19413882493972778,1
-0.35551631450653076,0
0.45439445972442627,1
0.004328012466430664,1
-0.1081995964050293,0
0.3370364308357239,1
0.44361770153045654,1
-0.21671098470687866,0
-0.2559438943862915,0
0.26792293787002563,1
-0.17985832691192627,0
-0.49900829792022705,0
-0.38509851694107056,0
-0.06873536109924316,0
-0.256824791431427,0
-0.25012075901031494,0
-0.31816399097442627,0
0.33020031452178955,1
0.4468854069709778,1
0.4129309058189392,1
0.08756095170974731,1
0.08573335409164429,1
0.4891558289527893,1
0.16707271337509155,1
-0.3423134684562683,0
0.42607247829437256,1
-0.248027503490448,0
0.17861872911453247,1
0.03769618272781372,1
0.47098612785339355,1
-0.358314573764801,0
-0.29751598834991455,0
-0.13801097869873047,0
0.2795921564102173,1
-0.06262266635894775,0
0.45429444313049316,1
0.11533123254776001,1
0.4685983657836914,1
-0.1585451364517212,0
0.4565872550010681,1
-0.06492137908935547,0
0.05567634105682373,1
-0.1845235824584961,0
0.10041266679763794,1
0.19255375862121582,1
-0.43779778480529785,0
-0.40312647819519043,0
0.163896381855011,1
0.33779990673065186,1
0.17937928438186646,1
-0.024934113025665283,0
-0.3015843629837036,0
-0.2565380930900574,0
-0.3870617151260376,0
0.2814992666244507,1
0.07041281461715698,1
0.09341126680374146,1
-0.48798805475234985,0
0.3947240710258484,1
0.27121859788894653,1
0.36573779582977295,1
-0.042995572090148926,0
-0.2782314419746399,0
-0.39775365591049194,0
0.41001051664352417,1
0.2298162579536438,1
0.059834837913513184,1
0.42606568336486816,1
0.11864954233169556,1
0.005741775035858154,1
0.25051212310791016,1
-0.0503653883934021,0
0.3030904531478882,1
-0.10765200853347778,0
0.3566523790359497,1
0.22102129459381104,1
-0.054032742977142334,0
-0.17288196086883545,0
0.4163861870765686,1
0.31997150182724,1
-0.31750595569610596,0
-0.12452471256256104,0
-0.47066396474838257,0
-0.15809518098831177,0
-0.27991706132888794,0
0.22056424617767334,1
0.3405132293701172,1
-0.31238579750061035,0
-0.15343934297561646,0
-0.04619801044464111,0
-0.38026291131973267,0
0.3655931353569031,1
0.09063845872879028,1
-0.3081102967262268,0
-0.1860775351524353,0
-0.055394768714904785,0
-0.409650981426239,0
-0.011419355869293213,0
0.38817793130874634,1
-0.3209046721458435,0
0.14420753717422485,1
0.2884647846221924,1
0.29804807901382446,1
0.24833059310913086,1
0.162506103515625,1
-0.09451216459274292,0
0.3502698540687561,1
0.28150928020477295,1
0.4200969934463501,1
0.2565189599990845,1
-0.24551737308502197,0
0.46103429794311523,1
0.042143940925598145,1
-0.12384247779846191,0
0.4130721092224121,1
0.005219519138336182,1
-0.3123631477355957,0
-0.009278476238250732,0
-0.2350625991821289,0
0.02093106508255005,1
0.10488259792327881,1
-0.35006606578826904,0
0.4580470323562622,1
0.31752604246139526,1
-0.22212719917297363,0
-0.41958850622177124,0
0.31309807300567627,1
0.36834216117858887,1
-0.07547277212142944,0
-0.36353206634521484,0
0.31384170055389404,1
-0.4845121502876282,0
0.4996733069419861,1
0.06081557273864746,1
-0.24597448110580444,0
0.02193993330001831,1
0.12046176195144653,1
-0.3141763210296631,0
0.20800024271011353,1
-0.10892140865325928,0
0.011210322380065918,1
0.11644405126571655,1
0.4148920774459839,1
-0.06866288185119629,0
0.37571656703948975,1
-0.4417772889137268,0
-0.15460741519927979,0
-0.23960602283477783,0
-0.1761050820350647,0
-0.24600714445114136,0
0.3654543161392212,1
-0.14301186800003052,0
0.20279383659362793,1
0.13658267259597778,1
-0.07212918996810913,0
0.462713360786438,1
-0.11301881074905396,0
-0.15302300453186035,0
-0.09515595436096191,0
0.24097836017608643,1
-0.1397840976715088,0
0.011969268321990967,1
-0.3116685748100281,0
-0.2263595461845398,0
-0.1912972331047058,0
0.4445173144340515,1
0.07621973752975464,1
-0.2698373794555664,0
-0.06404554843902588,0
0.4544098377227783,1
-0.41934484243392944,0
-0.09186851978302002,0
0.21665406227111816,1
-0.16805171966552734,0
-0.32833147048950195,0
-0.19270652532577515,0
-0.1572200059890747,0
0.28844302892684937,1
-0.2319290041923523,0
0.07348388433456421,1
-0.08776378631591797,0
0.44560706615448,1
0.08927130699157715,1
0.0933120846748352,1
0.16074800491333008,1
0.0048607587814331055,1
-0.02958601713180542,0
0.40800541639328003,1
-0.46067237854003906,0
-0.36935293674468994,0
0.03001612424850464,1
0.23120945692062378,1
0.17401123046875,1
0.3932410478591919,1
-0.37237173318862915,0
0.08637481927871704,1
-0.3398996591567993,0
0.48032909631729126,1
-0.2266194224357605,0
-0.22883367538452148,0
0.42145615816116333,1
0.11476415395736694,1
0.2886087894439697,1
-0.41705286502838135,0
-0.18820887804031372,0
0.18170970678329468,1
0.47089433670043945,1
-0.3144238591194153,0
0.20135492086410522,1
-0.11743664741516113,0
0.056622445583343506,1
0.08506107330322266,1
-0.03958004713058472,0
0.2765670418739319,1
-0.23455262184143066,0
0.22751396894454956,1
-0.20486927032470703,0
0.33284443616867065,1
0.44776302576065063,1
0.03754985332489014,1
0.13238602876663208,1
0.013550877571105957,1
0.30894219875335693,1
0.10572159290313721,1
-0.3881130814552307,0
-0.3164824843406677,0
-0.29607146978378296,0
-0.3355366587638855,0
0.26217955350875854,1
-0.34834766387939453,0
-0.3735208511352539,0
0.18649452924728394,1
-0.4114840030670166,0
-0.47772836685180664,0
0.23450613021850586,1
0.09261298179626465,1
-0.4895556569099426,0
-0.47377610206604004,0
-0.04555714130401611,0
-0.3038622736930847,0
-0.3892897367477417,0
0.17285621166229248,1
0.46304070949554443,1
-0.2988370656967163,0
-0.054190874099731445,0
-0.1710687279701233,0
0.06563198566436768,1
0.24371296167373657,1
0.014822721481323242,1
-0.33519303798675537,0
-0.37455302476882935,0
-0.41340726613998413,0
-0.17673087120056152,0
0.04298698902130127,1
-0.4483031630516052,0
0.03657299280166626,1
-0.33085310459136963,0
-0.13907796144485474,0
0.17968881130218506,1
0.14617186784744263,1
-0.3877682089805603,0
0.38765865564346313,1
-0.024119317531585693,0
-0.06934648752212524,0
0.324995219707489,1
0.17234933376312256,1
0.49315905570983887,1
0.19129204750061035,1
-0.19450396299362183,0
-0.022279441356658936,0
-0.20290404558181763,0
-0.045217275619506836,0
0.42883723974227905,1
-0.4925228953361511,0
0.034413814544677734,1
0.26458674669265747,1
-0.1482042670249939,0
-0.4148927330970764,0
0.22356492280960083,1
0.1599767804145813,1
0.36623769998550415,1
-0.4312627911567688,0
0.20474284887313843,1
0.11406630277633667,1
0.17766982316970825,1
0.06608569622039795,1
-0.4819110035896301,0
-0.019888579845428467,0
-0.3808388113975525,0
-0.4790942668914795,0
-0.11703723669052124,0
0.06900888681411743,1
0.3727126121520996,1
0.1337425708770752,1
-0.22466129064559937,0
0.4670783281326294,1
-0.3071567416191101,0
0.020963668823242188,1
-0.16700351238250732,0
-0.0503382682800293,0
-0.2847023606300354,0
-0.2811802625656128,0
0.4408283829689026,1
0.05413103103637695,1
0.33486300706863403,1
0.2653954029083252,1
0.06604373455047607,1
0.487662672996521,1
-0.16912901401519775,0
0.39109230041503906,1
-0.06667673587799072,0
0.23062604665756226,1
0.3098936676979065,1
0.25569212436676025,1
0.3461836576461792,1
0.40699392557144165,1
0.0005257129669189453,1
-0.33042699098587036,0
0.16205447912216187,1
-0.15981245040893555,0
0.2862415909767151,1
-0.46748632192611694,0
0.46728718280792236,1
